respondent_id,question_id,alternative,chosen,sugar_type,health_label,price,sugar_free,has_health_label
104,q24,A,1,일반당,건강라벨 있음,2000,0,1
104,q24,B,0,일반당,건강라벨 없음,2500,0,0
104,q24,Neither,0,None,None,0,0,0
104,q25,A,1,무설탕,건강라벨 없음,2500,1,0
104,q25,B,0,일반당,건강라벨 있음,3000,0,1
104,q25,Neither,0,None,None,0,0,0
104,q26,A,0,일반당,건강라벨 있음,3000,0,1
104,q26,B,1,무설탕,건강라벨 없음,2000,1,0
104,q26,Neither,0,None,None,0,0,0
105,q21,A,1,무설탕,건강라벨 있음,2500,1,1
105,q21,B,0,일반당,건강라벨 없음,2000,0,0
105,q21,Neither,0,None,None,0,0,0
105,q22,A,0,일반당,건강라벨 없음,3000,0,0
105,q22,B,1,무설탕,건강라벨 있음,2500,1,1
105,q22,Neither,0,None,None,0,0,0
105,q23,A,0,무설탕,건강라벨 없음,2000,1,0
105,q23,B,1,무설탕,건강라벨 있음,3000,1,1
105,q23,Neither,0,None,None,0,0,0
105,q24,A,1,일반당,건강라벨 있음,2000,0,1
105,q24,B,0,일반당,건강라벨 없음,2500,0,0
105,q24,Neither,0,None,None,0,0,0
105,q25,A,1,무설탕,건강라벨 없음,2500,1,0
105,q25,B,0,일반당,건강라벨 있음,3000,0,1
105,q25,Neither,0,None,None,0,0,0
105,q26,A,0,일반당,건강라벨 있음,3000,0,1
105,q26,B,1,무설탕,건강라벨 없음,2000,1,0
105,q26,Neither,0,None,None,0,0,0
108,q21,A,1,무설탕,건강라벨 있음,2500,1,1
108,q21,B,0,일반당,건강라벨 없음,2000,0,0
108,q21,Neither,0,None,None,0,0,0
108,q22,A,0,일반당,건강라벨 없음,3000,0,0
108,q22,B,1,무설탕,건강라벨 있음,2500,1,1
108,q22,Neither,0,None,None,0,0,0
108,q23,A,0,무설탕,건강라벨 없음,2000,1,0
108,q23,B,0,무설탕,건강라벨 있음,3000,1,1
108,q23,Neither,1,None,None,0,0,0
108,q24,A,1,일반당,건강라벨 있음,2000,0,1
108,q24,B,0,일반당,건강라벨 없음,2500,0,0
108,q24,Neither,0,None,None,0,0,0
108,q25,A,0,무설탕,건강라벨 없음,2500,1,0
108,q25,B,0,일반당,건강라벨 있음,3000,0,1
108,q25,Neither,1,None,None,0,0,0
108,q26,A,0,일반당,건강라벨 있음,3000,0,1
108,q26,B,0,무설탕,건강라벨 없음,2000,1,0
108,q26,Neither,1,None,None,0,0,0
109,q21,A,1,무설탕,건강라벨 있음,2500,1,1
109,q21,B,0,일반당,건강라벨 없음,2000,0,0
109,q21,Neither,0,None,None,0,0,0
109,q22,A,0,일반당,건강라벨 없음,3000,0,0
109,q22,B,1,무설탕,건강라벨 있음,2500,1,1
109,q22,Neither,0,None,None,0,0,0
109,q23,A,0,무설탕,건강라벨 없음,2000,1,0
109,q23,B,1,무설탕,건강라벨 있음,3000,1,1
109,q23,Neither,0,None,None,0,0,0
109,q24,A,1,일반당,건강라벨 있음,2000,0,1
109,q24,B,0,일반당,건강라벨 없음,2500,0,0
109,q24,Neither,0,None,None,0,0,0
109,q25,A,1,무설탕,건강라벨 없음,2500,1,0
109,q25,B,0,일반당,건강라벨 있음,3000,0,1
109,q25,Neither,0,None,None,0,0,0
109,q26,A,0,일반당,건강라벨 있음,3000,0,1
109,q26,B,1,무설탕,건강라벨 없음,2000,1,0
109,q26,Neither,0,None,None,0,0,0
110,q21,A,1,무설탕,건강라벨 있음,2500,1,1
110,q21,B,0,일반당,건강라벨 없음,2000,0,0
110,q21,Neither,0,None,None,0,0,0
110,q22,A,0,일반당,건강라벨 없음,3000,0,0
110,q22,B,1,무설탕,건강라벨 있음,2500,1,1
110,q22,Neither,0,None,None,0,0,0
110,q23,A,0,무설탕,건강라벨 없음,2000,1,0
110,q23,B,1,무설탕,건강라벨 있음,3000,1,1
110,q23,Neither,0,None,None,0,0,0
110,q24,A,0,일반당,건강라벨 있음,2000,0,1
110,q24,B,0,일반당,건강라벨 없음,2500,0,0
110,q24,Neither,1,None,None,0,0,0
110,q25,A,0,무설탕,건강라벨 없음,2500,1,0
110,q25,B,0,일반당,건강라벨 있음,3000,0,1
110,q25,Neither,1,None,None,0,0,0
110,q26,A,0,일반당,건강라벨 있음,3000,0,1
110,q26,B,0,무설탕,건강라벨 없음,2000,1,0
110,q26,Neither,1,None,None,0,0,0
111,q21,A,0,무설탕,건강라벨 있음,2500,1,1
111,q21,B,1,일반당,건강라벨 없음,2000,0,0
111,q21,Neither,0,None,None,0,0,0
111,q22,A,0,일반당,건강라벨 없음,3000,0,0
111,q22,B,1,무설탕,건강라벨 있음,2500,1,1
111,q22,Neither,0,None,None,0,0,0
111,q23,A,1,무설탕,건강라벨 없음,2000,1,0
111,q23,B,0,무설탕,건강라벨 있음,3000,1,1
111,q23,Neither,0,None,None,0,0,0
111,q24,A,1,일반당,건강라벨 있음,2000,0,1
111,q24,B,0,일반당,건강라벨 없음,2500,0,0
111,q24,Neither,0,None,None,0,0,0
111,q25,A,1,무설탕,건강라벨 없음,2500,1,0
111,q25,B,0,일반당,건강라벨 있음,3000,0,1
111,q25,Neither,0,None,None,0,0,0
111,q26,A,0,일반당,건강라벨 있음,3000,0,1
111,q26,B,1,무설탕,건강라벨 없음,2000,1,0
111,q26,Neither,0,None,None,0,0,0
112,q21,A,1,무설탕,건강라벨 있음,2500,1,1
112,q21,B,0,일반당,건강라벨 없음,2000,0,0
112,q21,Neither,0,None,None,0,0,0
112,q22,A,0,일반당,건강라벨 없음,3000,0,0
112,q22,B,1,무설탕,건강라벨 있음,2500,1,1
112,q22,Neither,0,None,None,0,0,0
112,q23,A,0,무설탕,건강라벨 없음,2000,1,0
112,q23,B,1,무설탕,건강라벨 있음,3000,1,1
112,q23,Neither,0,None,None,0,0,0
112,q24,A,1,일반당,건강라벨 있음,2000,0,1
112,q24,B,0,일반당,건강라벨 없음,2500,0,0
112,q24,Neither,0,None,None,0,0,0
112,q25,A,0,무설탕,건강라벨 없음,2500,1,0
112,q25,B,1,일반당,건강라벨 있음,3000,0,1
112,q25,Neither,0,None,None,0,0,0
112,q26,A,1,일반당,건강라벨 있음,3000,0,1
112,q26,B,0,무설탕,건강라벨 없음,2000,1,0
112,q26,Neither,0,None,None,0,0,0
113,q21,A,1,무설탕,건강라벨 있음,2500,1,1
113,q21,B,0,일반당,건강라벨 없음,2000,0,0
113,q21,Neither,0,None,None,0,0,0
113,q22,A,0,일반당,건강라벨 없음,3000,0,0
113,q22,B,1,무설탕,건강라벨 있음,2500,1,1
113,q22,Neither,0,None,None,0,0,0
113,q23,A,0,무설탕,건강라벨 없음,2000,1,0
113,q23,B,1,무설탕,건강라벨 있음,3000,1,1
113,q23,Neither,0,None,None,0,0,0
113,q24,A,1,일반당,건강라벨 있음,2000,0,1
113,q24,B,0,일반당,건강라벨 없음,2500,0,0
113,q24,Neither,0,None,None,0,0,0
113,q25,A,1,무설탕,건강라벨 없음,2500,1,0
113,q25,B,0,일반당,건강라벨 있음,3000,0,1
113,q25,Neither,0,None,None,0,0,0
113,q26,A,0,일반당,건강라벨 있음,3000,0,1
113,q26,B,1,무설탕,건강라벨 없음,2000,1,0
113,q26,Neither,0,None,None,0,0,0
114,q21,A,1,무설탕,건강라벨 있음,2500,1,1
114,q21,B,0,일반당,건강라벨 없음,2000,0,0
114,q21,Neither,0,None,None,0,0,0
114,q22,A,0,일반당,건강라벨 없음,3000,0,0
114,q22,B,1,무설탕,건강라벨 있음,2500,1,1
114,q22,Neither,0,None,None,0,0,0
114,q23,A,0,무설탕,건강라벨 없음,2000,1,0
114,q23,B,1,무설탕,건강라벨 있음,3000,1,1
114,q23,Neither,0,None,None,0,0,0
114,q24,A,1,일반당,건강라벨 있음,2000,0,1
114,q24,B,0,일반당,건강라벨 없음,2500,0,0
114,q24,Neither,0,None,None,0,0,0
114,q25,A,1,무설탕,건강라벨 없음,2500,1,0
114,q25,B,0,일반당,건강라벨 있음,3000,0,1
114,q25,Neither,0,None,None,0,0,0
114,q26,A,0,일반당,건강라벨 있음,3000,0,1
114,q26,B,1,무설탕,건강라벨 없음,2000,1,0
114,q26,Neither,0,None,None,0,0,0
115,q21,A,0,무설탕,건강라벨 있음,2500,1,1
115,q21,B,0,일반당,건강라벨 없음,2000,0,0
115,q21,Neither,1,None,None,0,0,0
115,q22,A,0,일반당,건강라벨 없음,3000,0,0
115,q22,B,0,무설탕,건강라벨 있음,2500,1,1
115,q22,Neither,1,None,None,0,0,0
115,q23,A,0,무설탕,건강라벨 없음,2000,1,0
115,q23,B,0,무설탕,건강라벨 있음,3000,1,1
115,q23,Neither,1,None,None,0,0,0
115,q24,A,0,일반당,건강라벨 있음,2000,0,1
115,q24,B,0,일반당,건강라벨 없음,2500,0,0
115,q24,Neither,1,None,None,0,0,0
115,q25,A,0,무설탕,건강라벨 없음,2500,1,0
115,q25,B,0,일반당,건강라벨 있음,3000,0,1
115,q25,Neither,1,None,None,0,0,0
115,q26,A,0,일반당,건강라벨 있음,3000,0,1
115,q26,B,0,무설탕,건강라벨 없음,2000,1,0
115,q26,Neither,1,None,None,0,0,0
116,q21,A,1,무설탕,건강라벨 있음,2500,1,1
116,q21,B,0,일반당,건강라벨 없음,2000,0,0
116,q21,Neither,0,None,None,0,0,0
116,q22,A,0,일반당,건강라벨 없음,3000,0,0
116,q22,B,1,무설탕,건강라벨 있음,2500,1,1
116,q22,Neither,0,None,None,0,0,0
116,q23,A,0,무설탕,건강라벨 없음,2000,1,0
116,q23,B,1,무설탕,건강라벨 있음,3000,1,1
116,q23,Neither,0,None,None,0,0,0
116,q24,A,1,일반당,건강라벨 있음,2000,0,1
116,q24,B,0,일반당,건강라벨 없음,2500,0,0
116,q24,Neither,0,None,None,0,0,0
116,q25,A,0,무설탕,건강라벨 없음,2500,1,0
116,q25,B,1,일반당,건강라벨 있음,3000,0,1
116,q25,Neither,0,None,None,0,0,0
116,q26,A,1,일반당,건강라벨 있음,3000,0,1
116,q26,B,0,무설탕,건강라벨 없음,2000,1,0
116,q26,Neither,0,None,None,0,0,0
117,q21,A,1,무설탕,건강라벨 있음,2500,1,1
117,q21,B,0,일반당,건강라벨 없음,2000,0,0
117,q21,Neither,0,None,None,0,0,0
117,q22,A,0,일반당,건강라벨 없음,3000,0,0
117,q22,B,1,무설탕,건강라벨 있음,2500,1,1
117,q22,Neither,0,None,None,0,0,0
117,q23,A,1,무설탕,건강라벨 없음,2000,1,0
117,q23,B,0,무설탕,건강라벨 있음,3000,1,1
117,q23,Neither,0,None,None,0,0,0
117,q24,A,1,일반당,건강라벨 있음,2000,0,1
117,q24,B,0,일반당,건강라벨 없음,2500,0,0
117,q24,Neither,0,None,None,0,0,0
117,q25,A,1,무설탕,건강라벨 없음,2500,1,0
117,q25,B,0,일반당,건강라벨 있음,3000,0,1
117,q25,Neither,0,None,None,0,0,0
117,q26,A,0,일반당,건강라벨 있음,3000,0,1
117,q26,B,1,무설탕,건강라벨 없음,2000,1,0
117,q26,Neither,0,None,None,0,0,0
119,q21,A,1,무설탕,건강라벨 있음,2500,1,1
119,q21,B,0,일반당,건강라벨 없음,2000,0,0
119,q21,Neither,0,None,None,0,0,0
119,q22,A,0,일반당,건강라벨 없음,3000,0,0
119,q22,B,1,무설탕,건강라벨 있음,2500,1,1
119,q22,Neither,0,None,None,0,0,0
119,q23,A,0,무설탕,건강라벨 없음,2000,1,0
119,q23,B,1,무설탕,건강라벨 있음,3000,1,1
119,q23,Neither,0,None,None,0,0,0
119,q24,A,1,일반당,건강라벨 있음,2000,0,1
119,q24,B,0,일반당,건강라벨 없음,2500,0,0
119,q24,Neither,0,None,None,0,0,0
119,q25,A,0,무설탕,건강라벨 없음,2500,1,0
119,q25,B,1,일반당,건강라벨 있음,3000,0,1
119,q25,Neither,0,None,None,0,0,0
119,q26,A,0,일반당,건강라벨 있음,3000,0,1
119,q26,B,1,무설탕,건강라벨 없음,2000,1,0
119,q26,Neither,0,None,None,0,0,0
120,q21,A,0,무설탕,건강라벨 있음,2500,1,1
120,q21,B,0,일반당,건강라벨 없음,2000,0,0
120,q21,Neither,1,None,None,0,0,0
120,q22,A,0,일반당,건강라벨 없음,3000,0,0
120,q22,B,1,무설탕,건강라벨 있음,2500,1,1
120,q22,Neither,0,None,None,0,0,0
120,q23,A,0,무설탕,건강라벨 없음,2000,1,0
120,q23,B,1,무설탕,건강라벨 있음,3000,1,1
120,q23,Neither,0,None,None,0,0,0
120,q24,A,1,일반당,건강라벨 있음,2000,0,1
120,q24,B,0,일반당,건강라벨 없음,2500,0,0
120,q24,Neither,0,None,None,0,0,0
120,q25,A,0,무설탕,건강라벨 없음,2500,1,0
120,q25,B,1,일반당,건강라벨 있음,3000,0,1
120,q25,Neither,0,None,None,0,0,0
120,q26,A,0,일반당,건강라벨 있음,3000,0,1
120,q26,B,1,무설탕,건강라벨 없음,2000,1,0
120,q26,Neither,0,None,None,0,0,0
121,q21,A,0,무설탕,건강라벨 있음,2500,1,1
121,q21,B,0,일반당,건강라벨 없음,2000,0,0
121,q21,Neither,1,None,None,0,0,0
121,q22,A,0,일반당,건강라벨 없음,3000,0,0
121,q22,B,1,무설탕,건강라벨 있음,2500,1,1
121,q22,Neither,0,None,None,0,0,0
121,q23,A,0,무설탕,건강라벨 없음,2000,1,0
121,q23,B,1,무설탕,건강라벨 있음,3000,1,1
121,q23,Neither,0,None,None,0,0,0
121,q24,A,1,일반당,건강라벨 있음,2000,0,1
121,q24,B,0,일반당,건강라벨 없음,2500,0,0
121,q24,Neither,0,None,None,0,0,0
121,q25,A,0,무설탕,건강라벨 없음,2500,1,0
121,q25,B,1,일반당,건강라벨 있음,3000,0,1
121,q25,Neither,0,None,None,0,0,0
121,q26,A,1,일반당,건강라벨 있음,3000,0,1
121,q26,B,0,무설탕,건강라벨 없음,2000,1,0
121,q26,Neither,0,None,None,0,0,0
123,q21,A,1,무설탕,건강라벨 있음,2500,1,1
123,q21,B,0,일반당,건강라벨 없음,2000,0,0
123,q21,Neither,0,None,None,0,0,0
123,q22,A,1,일반당,건강라벨 없음,3000,0,0
123,q22,B,0,무설탕,건강라벨 있음,2500,1,1
123,q22,Neither,0,None,None,0,0,0
123,q23,A,1,무설탕,건강라벨 없음,2000,1,0
123,q23,B,0,무설탕,건강라벨 있음,3000,1,1
123,q23,Neither,0,None,None,0,0,0
123,q24,A,1,일반당,건강라벨 있음,2000,0,1
123,q24,B,0,일반당,건강라벨 없음,2500,0,0
123,q24,Neither,0,None,None,0,0,0
123,q25,A,1,무설탕,건강라벨 없음,2500,1,0
123,q25,B,0,일반당,건강라벨 있음,3000,0,1
123,q25,Neither,0,None,None,0,0,0
123,q26,A,1,일반당,건강라벨 있음,3000,0,1
123,q26,B,0,무설탕,건강라벨 없음,2000,1,0
123,q26,Neither,0,None,None,0,0,0
124,q21,A,0,무설탕,건강라벨 있음,2500,1,1
124,q21,B,1,일반당,건강라벨 없음,2000,0,0
124,q21,Neither,0,None,None,0,0,0
124,q22,A,0,일반당,건강라벨 없음,3000,0,0
124,q22,B,1,무설탕,건강라벨 있음,2500,1,1
124,q22,Neither,0,None,None,0,0,0
124,q23,A,1,무설탕,건강라벨 없음,2000,1,0
124,q23,B,0,무설탕,건강라벨 있음,3000,1,1
124,q23,Neither,0,None,None,0,0,0
124,q24,A,1,일반당,건강라벨 있음,2000,0,1
124,q24,B,0,일반당,건강라벨 없음,2500,0,0
124,q24,Neither,0,None,None,0,0,0
124,q25,A,1,무설탕,건강라벨 없음,2500,1,0
124,q25,B,0,일반당,건강라벨 있음,3000,0,1
124,q25,Neither,0,None,None,0,0,0
124,q26,A,0,일반당,건강라벨 있음,3000,0,1
124,q26,B,1,무설탕,건강라벨 없음,2000,1,0
124,q26,Neither,0,None,None,0,0,0
125,q21,A,0,무설탕,건강라벨 있음,2500,1,1
125,q21,B,1,일반당,건강라벨 없음,2000,0,0
125,q21,Neither,0,None,None,0,0,0
125,q22,A,1,일반당,건강라벨 없음,3000,0,0
125,q22,B,0,무설탕,건강라벨 있음,2500,1,1
125,q22,Neither,0,None,None,0,0,0
125,q23,A,0,무설탕,건강라벨 없음,2000,1,0
125,q23,B,1,무설탕,건강라벨 있음,3000,1,1
125,q23,Neither,0,None,None,0,0,0
125,q24,A,1,일반당,건강라벨 있음,2000,0,1
125,q24,B,0,일반당,건강라벨 없음,2500,0,0
125,q24,Neither,0,None,None,0,0,0
125,q25,A,0,무설탕,건강라벨 없음,2500,1,0
125,q25,B,1,일반당,건강라벨 있음,3000,0,1
125,q25,Neither,0,None,None,0,0,0
125,q26,A,1,일반당,건강라벨 있음,3000,0,1
125,q26,B,0,무설탕,건강라벨 없음,2000,1,0
125,q26,Neither,0,None,None,0,0,0
126,q21,A,1,무설탕,건강라벨 있음,2500,1,1
126,q21,B,0,일반당,건강라벨 없음,2000,0,0
126,q21,Neither,0,None,None,0,0,0
126,q22,A,0,일반당,건강라벨 없음,3000,0,0
126,q22,B,1,무설탕,건강라벨 있음,2500,1,1
126,q22,Neither,0,None,None,0,0,0
126,q23,A,1,무설탕,건강라벨 없음,2000,1,0
126,q23,B,0,무설탕,건강라벨 있음,3000,1,1
126,q23,Neither,0,None,None,0,0,0
126,q24,A,1,일반당,건강라벨 있음,2000,0,1
126,q24,B,0,일반당,건강라벨 없음,2500,0,0
126,q24,Neither,0,None,None,0,0,0
126,q25,A,1,무설탕,건강라벨 없음,2500,1,0
126,q25,B,0,일반당,건강라벨 있음,3000,0,1
126,q25,Neither,0,None,None,0,0,0
126,q26,A,1,일반당,건강라벨 있음,3000,0,1
126,q26,B,0,무설탕,건강라벨 없음,2000,1,0
126,q26,Neither,0,None,None,0,0,0
128,q21,A,1,무설탕,건강라벨 있음,2500,1,1
128,q21,B,0,일반당,건강라벨 없음,2000,0,0
128,q21,Neither,0,None,None,0,0,0
128,q22,A,0,일반당,건강라벨 없음,3000,0,0
128,q22,B,1,무설탕,건강라벨 있음,2500,1,1
128,q22,Neither,0,None,None,0,0,0
128,q23,A,1,무설탕,건강라벨 없음,2000,1,0
128,q23,B,0,무설탕,건강라벨 있음,3000,1,1
128,q23,Neither,0,None,None,0,0,0
128,q24,A,1,일반당,건강라벨 있음,2000,0,1
128,q24,B,0,일반당,건강라벨 없음,2500,0,0
128,q24,Neither,0,None,None,0,0,0
128,q25,A,1,무설탕,건강라벨 없음,2500,1,0
128,q25,B,0,일반당,건강라벨 있음,3000,0,1
128,q25,Neither,0,None,None,0,0,0
128,q26,A,0,일반당,건강라벨 있음,3000,0,1
128,q26,B,1,무설탕,건강라벨 없음,2000,1,0
128,q26,Neither,0,None,None,0,0,0
129,q21,A,0,무설탕,건강라벨 있음,2500,1,1
129,q21,B,1,일반당,건강라벨 없음,2000,0,0
129,q21,Neither,0,None,None,0,0,0
129,q22,A,0,일반당,건강라벨 없음,3000,0,0
129,q22,B,1,무설탕,건강라벨 있음,2500,1,1
129,q22,Neither,0,None,None,0,0,0
129,q23,A,1,무설탕,건강라벨 없음,2000,1,0
129,q23,B,0,무설탕,건강라벨 있음,3000,1,1
129,q23,Neither,0,None,None,0,0,0
129,q24,A,1,일반당,건강라벨 있음,2000,0,1
129,q24,B,0,일반당,건강라벨 없음,2500,0,0
129,q24,Neither,0,None,None,0,0,0
129,q25,A,1,무설탕,건강라벨 없음,2500,1,0
129,q25,B,0,일반당,건강라벨 있음,3000,0,1
129,q25,Neither,0,None,None,0,0,0
129,q26,A,0,일반당,건강라벨 있음,3000,0,1
129,q26,B,1,무설탕,건강라벨 없음,2000,1,0
129,q26,Neither,0,None,None,0,0,0
130,q21,A,1,무설탕,건강라벨 있음,2500,1,1
130,q21,B,0,일반당,건강라벨 없음,2000,0,0
130,q21,Neither,0,None,None,0,0,0
130,q22,A,0,일반당,건강라벨 없음,3000,0,0
130,q22,B,1,무설탕,건강라벨 있음,2500,1,1
130,q22,Neither,0,None,None,0,0,0
130,q23,A,1,무설탕,건강라벨 없음,2000,1,0
130,q23,B,0,무설탕,건강라벨 있음,3000,1,1
130,q23,Neither,0,None,None,0,0,0
130,q24,A,1,일반당,건강라벨 있음,2000,0,1
130,q24,B,0,일반당,건강라벨 없음,2500,0,0
130,q24,Neither,0,None,None,0,0,0
130,q25,A,1,무설탕,건강라벨 없음,2500,1,0
130,q25,B,0,일반당,건강라벨 있음,3000,0,1
130,q25,Neither,0,None,None,0,0,0
130,q26,A,0,일반당,건강라벨 있음,3000,0,1
130,q26,B,1,무설탕,건강라벨 없음,2000,1,0
130,q26,Neither,0,None,None,0,0,0
131,q21,A,1,무설탕,건강라벨 있음,2500,1,1
131,q21,B,0,일반당,건강라벨 없음,2000,0,0
131,q21,Neither,0,None,None,0,0,0
131,q22,A,0,일반당,건강라벨 없음,3000,0,0
131,q22,B,1,무설탕,건강라벨 있음,2500,1,1
131,q22,Neither,0,None,None,0,0,0
131,q23,A,1,무설탕,건강라벨 없음,2000,1,0
131,q23,B,0,무설탕,건강라벨 있음,3000,1,1
131,q23,Neither,0,None,None,0,0,0
131,q24,A,1,일반당,건강라벨 있음,2000,0,1
131,q24,B,0,일반당,건강라벨 없음,2500,0,0
131,q24,Neither,0,None,None,0,0,0
131,q25,A,0,무설탕,건강라벨 없음,2500,1,0
131,q25,B,1,일반당,건강라벨 있음,3000,0,1
131,q25,Neither,0,None,None,0,0,0
131,q26,A,1,일반당,건강라벨 있음,3000,0,1
131,q26,B,0,무설탕,건강라벨 없음,2000,1,0
131,q26,Neither,0,None,None,0,0,0
133,q21,A,0,무설탕,건강라벨 있음,2500,1,1
133,q21,B,1,일반당,건강라벨 없음,2000,0,0
133,q21,Neither,0,None,None,0,0,0
133,q22,A,1,일반당,건강라벨 없음,3000,0,0
133,q22,B,0,무설탕,건강라벨 있음,2500,1,1
133,q22,Neither,0,None,None,0,0,0
133,q23,A,0,무설탕,건강라벨 없음,2000,1,0
133,q23,B,1,무설탕,건강라벨 있음,3000,1,1
133,q23,Neither,0,None,None,0,0,0
133,q24,A,0,일반당,건강라벨 있음,2000,0,1
133,q24,B,1,일반당,건강라벨 없음,2500,0,0
133,q24,Neither,0,None,None,0,0,0
133,q25,A,1,무설탕,건강라벨 없음,2500,1,0
133,q25,B,0,일반당,건강라벨 있음,3000,0,1
133,q25,Neither,0,None,None,0,0,0
133,q26,A,1,일반당,건강라벨 있음,3000,0,1
133,q26,B,0,무설탕,건강라벨 없음,2000,1,0
133,q26,Neither,0,None,None,0,0,0
134,q21,A,1,무설탕,건강라벨 있음,2500,1,1
134,q21,B,0,일반당,건강라벨 없음,2000,0,0
134,q21,Neither,0,None,None,0,0,0
134,q22,A,0,일반당,건강라벨 없음,3000,0,0
134,q22,B,1,무설탕,건강라벨 있음,2500,1,1
134,q22,Neither,0,None,None,0,0,0
134,q23,A,0,무설탕,건강라벨 없음,2000,1,0
134,q23,B,1,무설탕,건강라벨 있음,3000,1,1
134,q23,Neither,0,None,None,0,0,0
134,q24,A,1,일반당,건강라벨 있음,2000,0,1
134,q24,B,0,일반당,건강라벨 없음,2500,0,0
134,q24,Neither,0,None,None,0,0,0
134,q25,A,0,무설탕,건강라벨 없음,2500,1,0
134,q25,B,1,일반당,건강라벨 있음,3000,0,1
134,q25,Neither,0,None,None,0,0,0
134,q26,A,0,일반당,건강라벨 있음,3000,0,1
134,q26,B,1,무설탕,건강라벨 없음,2000,1,0
134,q26,Neither,0,None,None,0,0,0
135,q21,A,1,무설탕,건강라벨 있음,2500,1,1
135,q21,B,0,일반당,건강라벨 없음,2000,0,0
135,q21,Neither,0,None,None,0,0,0
135,q22,A,0,일반당,건강라벨 없음,3000,0,0
135,q22,B,1,무설탕,건강라벨 있음,2500,1,1
135,q22,Neither,0,None,None,0,0,0
135,q23,A,1,무설탕,건강라벨 없음,2000,1,0
135,q23,B,0,무설탕,건강라벨 있음,3000,1,1
135,q23,Neither,0,None,None,0,0,0
135,q24,A,0,일반당,건강라벨 있음,2000,0,1
135,q24,B,0,일반당,건강라벨 없음,2500,0,0
135,q24,Neither,1,None,None,0,0,0
135,q25,A,1,무설탕,건강라벨 없음,2500,1,0
135,q25,B,0,일반당,건강라벨 있음,3000,0,1
135,q25,Neither,0,None,None,0,0,0
135,q26,A,0,일반당,건강라벨 있음,3000,0,1
135,q26,B,1,무설탕,건강라벨 없음,2000,1,0
135,q26,Neither,0,None,None,0,0,0
136,q21,A,0,무설탕,건강라벨 있음,2500,1,1
136,q21,B,1,일반당,건강라벨 없음,2000,0,0
136,q21,Neither,0,None,None,0,0,0
136,q22,A,0,일반당,건강라벨 없음,3000,0,0
136,q22,B,1,무설탕,건강라벨 있음,2500,1,1
136,q22,Neither,0,None,None,0,0,0
136,q23,A,1,무설탕,건강라벨 없음,2000,1,0
136,q23,B,0,무설탕,건강라벨 있음,3000,1,1
136,q23,Neither,0,None,None,0,0,0
136,q24,A,1,일반당,건강라벨 있음,2000,0,1
136,q24,B,0,일반당,건강라벨 없음,2500,0,0
136,q24,Neither,0,None,None,0,0,0
136,q25,A,1,무설탕,건강라벨 없음,2500,1,0
136,q25,B,0,일반당,건강라벨 있음,3000,0,1
136,q25,Neither,0,None,None,0,0,0
136,q26,A,0,일반당,건강라벨 있음,3000,0,1
136,q26,B,1,무설탕,건강라벨 없음,2000,1,0
136,q26,Neither,0,None,None,0,0,0
137,q21,A,1,무설탕,건강라벨 있음,2500,1,1
137,q21,B,0,일반당,건강라벨 없음,2000,0,0
137,q21,Neither,0,None,None,0,0,0
